,0
2998,120
2999,120
3000,240
3001,168
3002,240
3003,168
3004,240
3005,240
3006,120
3007,72
3008,120
3009,168
3010,240
3011,240
3012,168
3013,72
3014,168
3015,168
3016,240
3017,120
3018,168
3019,168
3020,168
3021,168
3022,240
3023,120
3024,168
3025,168
3026,240
3027,240
3028,120
3029,240
3030,168
3031,168
3032,240
3033,168
3034,168
3035,120
3036,120
3037,168
3038,72
3039,72
3040,96
3041,120
3042,120
3043,120
3044,96
3045,168
3046,168
3047,72
3048,168
3049,168
3050,240
3051,168
3052,120
3053,168
3054,72
3055,72
3056,120
3057,168
3058,168
3059,96
3060,120
3061,168
3062,168
3063,240
3064,168
3065,168
3066,96
3067,168
3068,240
3069,120
3070,240
3071,96
3072,168
3073,168
3074,120
3075,72
3076,168
3077,240
3078,120
3079,240
3080,168
3081,168
3082,72
3083,120
3084,120
3085,72
3086,96
3087,168
3088,96
3089,120
3090,96
3091,72
3092,120
3093,240
3094,168
3095,96
3096,168
3097,168
3098,120
3099,168
3100,96
3101,120
3102,120
3103,240
3104,168
3105,168
3106,120
3107,168
3108,168
3109,168
3110,120
3111,240
3112,96
3113,120
3114,72
3115,240
3116,168
3117,240
3118,168
3119,168
3120,240
3121,240
3122,120
3123,240
3124,240
3125,168
3126,240
3127,168
3128,168
3129,168
3130,168
3131,168
3132,96
3133,120
3134,168
3135,168
3136,72
3137,72
3138,96
3139,72
3140,120
3141,120
3142,240
3143,168
3144,240
3145,120
3146,240
3147,168
3148,168
3149,240
3150,168
3151,240
3152,168
3153,168
3154,72
3155,120
3156,96
3157,72
3158,168
3159,168
3160,96
3161,168
3162,120
3163,240
3164,96
3165,240
3166,120
3167,168
3168,168
3169,240
3170,120
3171,240
3172,168
3173,240
3174,168
3175,168
3176,168
3177,240
3178,120
3179,240
3180,120
3181,120
3182,240
3183,168
3184,168
3185,96
3186,168
3187,120
3188,120
3189,96
3190,240
3191,240
3192,240
3193,96
3194,120
3195,120
3196,240
3197,120
3198,168
3199,120
3200,96
3201,168
3202,168
3203,168
3204,96
3205,120
3206,168
3207,120
3208,168
3209,96
3210,120
3211,168
3212,168
3213,96
3214,72
3215,240
3216,120
3217,168
3218,168
3219,96
3220,168
3221,240
3222,240
3223,120
3224,168
3225,120
3226,120
3227,168
3228,96
3229,120
3230,168
3231,168
3232,240
3233,120
3234,240
3235,96
3236,168
3237,240
3238,168
3239,168
3240,120
3241,168
3242,168
3243,168
3244,240
3245,240
3246,168
3247,120
3248,168
3249,240
3250,120
3251,120
3252,168
3253,72
3254,96
3255,120
3256,96
3257,240
3258,168
3259,96
3260,120
3261,168
3262,120
3263,72
3264,168
3265,168
3266,168
3267,168
3268,168
3269,168
3270,120
3271,168
3272,168
3273,240
3274,168
3275,168
3276,120
3277,168
3278,96
3279,240
3280,240
3281,240
3282,72
3283,168
3284,72
3285,168
3286,168
3287,120
3288,168
3289,96
3290,240
3291,72
3292,240
3293,168
3294,240
3295,72
3296,168
3297,168
3298,168
3299,96
3300,72
3301,240
3302,168
3303,120
3304,120
3305,168
3306,168
3307,168
3308,168
3309,168
3310,168
3311,72
3312,168
3313,168
3314,72
3315,168
3316,168
3317,240
3318,240
3319,120
3320,168
3321,120
3322,168
3323,168
3324,96
3325,96
3326,168
3327,240
3328,168
3329,96
3330,168
3331,240
3332,120
3333,168
3334,168
3335,120
3336,168
3337,240
3338,120
3339,168
3340,120
3341,168
3342,240
3343,120
3344,240
3345,120
3346,120
3347,96
3348,240
3349,168
3350,72
3351,120
3352,168
3353,168
3354,240
3355,240
3356,240
3357,240
3358,240
3359,168
3360,120
3361,168
3362,96
3363,168
3364,96
3365,168
3366,240
3367,96
3368,120
3369,168
3370,120
3371,72
3372,168
3373,120
3374,168
3375,120
3376,120
3377,168
3378,120
3379,120
3380,168
3381,240
3382,168
3383,120
3384,120
3385,168
3386,168
3387,168
3388,72
3389,240
3390,240
3391,120
3392,168
3393,240
3394,168
3395,168
3396,72
3397,120
3398,96
3399,96
3400,240
3401,120
3402,240
3403,240
3404,96
3405,120
3406,120
3407,96
3408,240
3409,168
3410,168
3411,168
3412,168
3413,168
3414,168
3415,168
3416,168
3417,120
3418,96
3419,120
3420,168
3421,96
3422,120
3423,120
3424,168
3425,72
3426,168
3427,168
3428,168
3429,168
3430,72
3431,120
3432,72
3433,120
3434,72
3435,240
3436,72
3437,168
3438,168
3439,168
3440,120
3441,96
3442,168
3443,168
3444,72
3445,240
3446,96
3447,240
3448,168
3449,168
3450,240
3451,168
3452,120
3453,96
3454,240
3455,72
3456,168
3457,72
3458,96
3459,168
3460,240
3461,240
3462,168
3463,168
3464,72
3465,120
3466,240
3467,240
3468,168
3469,120
3470,72
3471,168
3472,168
3473,168
3474,168
3475,168
3476,72
3477,168
3478,240
3479,120
3480,168
3481,120
3482,72
3483,168
3484,168
3485,168
3486,120
3487,96
3488,120
3489,120
3490,96
3491,168
3492,168
3493,96
3494,168
3495,96
3496,240
3497,168
3498,72
3499,168
3500,168
3501,72
3502,168
3503,240
3504,96
3505,120
3506,72
3507,96
3508,168
3509,96
3510,72
3511,168
3512,240
3513,168
3514,240
3515,240
3516,240
3517,72
3518,240
3519,120
3520,96
3521,168
3522,120
3523,168
3524,96
3525,168
3526,72
3527,168
3528,168
3529,72
3530,96
3531,120
3532,240
3533,240
3534,72
3535,168
3536,168
3537,72
3538,168
3539,240
3540,72
3541,96
3542,120
3543,96
3544,168
3545,120
3546,240
3547,168
3548,168
3549,240
3550,120
3551,168
3552,168
3553,240
3554,168
3555,120
3556,96
3557,168
3558,240
3559,72
3560,240
3561,96
3562,72
3563,72
3564,120
3565,240
3566,240
3567,96
3568,240
3569,168
3570,96
3571,168
3572,72
3573,168
3574,72
3575,168
3576,168
3577,120
3578,120
3579,168
3580,168
3581,240
3582,168
3583,96
3584,72
3585,240
3586,72
3587,168
3588,168
3589,240
3590,240
3591,120
3592,120
3593,96
3594,96
3595,168
3596,168
3597,72
3598,96
3599,120
3600,240
3601,120
3602,120
3603,120
3604,240
3605,240
3606,168
3607,120
3608,120
3609,240
3610,120
3611,120
3612,120
3613,96
3614,120
3615,120
3616,168
3617,168
3618,120
3619,168
3620,168
3621,168
3622,240
3623,240
3624,168
3625,96
3626,168
3627,168
3628,240
3629,168
3630,168
3631,168
3632,168
3633,168
3634,168
3635,168
3636,72
3637,120
3638,168
3639,168
3640,240
3641,72
3642,96
3643,120
3644,168
3645,72
3646,168
3647,96
3648,72
3649,168
3650,240
3651,96
3652,120
3653,168
3654,120
3655,72
3656,168
3657,240
3658,240
3659,72
3660,168
3661,168
3662,96
3663,96
3664,168
3665,240
3666,168
3667,168
3668,96
3669,168
3670,120
3671,168
3672,240
3673,168
3674,168
3675,168
3676,168
3677,96
3678,72
3679,120
3680,240
3681,168
3682,120
3683,168
3684,168
3685,168
3686,96
3687,168
3688,240
3689,240
3690,240
3691,168
3692,120
3693,120
3694,72
3695,72
3696,120
3697,168
3698,168
3699,168
3700,120
3701,120
3702,240
3703,168
3704,120
3705,240
3706,168
3707,240
3708,240
3709,240
3710,168
3711,240
3712,72
3713,240
3714,72
3715,168
3716,240
3717,96
3718,96
3719,96
3720,168
3721,168
3722,240
3723,72
3724,240
3725,240
3726,96
3727,168
3728,120
3729,120
3730,168
3731,240
3732,240
3733,240
3734,120
3735,120
3736,120
3737,168
3738,168
3739,120
3740,96
3741,120
3742,168
3743,168
3744,72
3745,168
3746,72
3747,240
3748,96
3749,72
3750,120
3751,120
3752,168
3753,120
3754,120
3755,72
3756,168
3757,168
3758,72
3759,168
3760,168
3761,168
3762,168
3763,96
3764,240
3765,240
3766,168
3767,168
3768,96
3769,120
3770,240
3771,168
3772,120
3773,168
3774,96
3775,168
3776,120
3777,96
3778,120
3779,72
3780,120
3781,168
3782,240
3783,96
3784,168
3785,240
3786,240
3787,240
3788,240
3789,72
3790,240
3791,120
3792,120
3793,168
3794,120
3795,72
3796,168
3797,168
3798,120
3799,168
3800,168
3801,168
3802,120
3803,168
3804,240
3805,168
3806,168
3807,168
3808,168
3809,168
3810,120
3811,168
3812,168
3813,168
3814,120
3815,168
3816,240
3817,240
3818,240
3819,168
3820,72
3821,168
3822,72
3823,120
3824,72
3825,168
3826,168
3827,240
3828,168
3829,168
3830,168
3831,168
3832,120
3833,168
3834,168
3835,120
3836,168
3837,240
3838,72
3839,168
3840,168
3841,168
3842,72
3843,240
3844,96
3845,240
3846,240
3847,120
3848,168
3849,168
3850,120
3851,96
3852,240
3853,96
3854,120
3855,120
3856,120
3857,168
3858,168
3859,168
3860,72
3861,240
3862,240
3863,240
3864,168
3865,96
3866,168
3867,72
3868,168
3869,168
3870,168
3871,120
3872,168
3873,240
3874,168
3875,120
3876,72
3877,240
3878,168
3879,120
3880,168
3881,168
3882,120
3883,120
3884,168
3885,168
3886,240
3887,168
3888,168
3889,168
3890,72
3891,240
3892,96
3893,168
3894,168
3895,240
3896,168
3897,240
3898,168
3899,168
3900,96
3901,120
3902,240
3903,96
3904,168
3905,168
3906,168
3907,240
3908,240
3909,168
3910,120
3911,72
3912,168
3913,72
3914,168
3915,168
3916,72
3917,168
3918,120
3919,168
3920,168
3921,168
3922,240
3923,168
3924,120
3925,96
3926,168
3927,120
3928,168
3929,168
3930,240
3931,168
3932,120
3933,240
3934,120
3935,240
3936,96
3937,168
3938,168
3939,96
3940,240
3941,168
3942,120
3943,240
3944,168
3945,240
3946,120
3947,240
3948,240
3949,168
3950,168
3951,240
3952,96
3953,72
3954,240
3955,120
3956,120
3957,120
3958,72
3959,96
3960,168
3961,240
3962,72
3963,240
3964,168
3965,96
3966,168
3967,168
3968,168
3969,96
3970,240
3971,168
3972,96
3973,72
3974,120
3975,120
3976,120
3977,120
3978,168
3979,168
3980,120
3981,120
3982,120
3983,96
3984,240
3985,72
3986,168
3987,168
3988,168
3989,96
3990,120
3991,120
3992,168
3993,168
3994,168
3995,168
3996,240
3997,240
3998,120
3999,240
4000,168
4001,96
4002,72
4003,240
4004,168
4005,168
4006,168
4007,240
4008,168
4009,240
4010,96
4011,168
4012,72
4013,168
4014,96
4015,168
4016,96
4017,120
4018,240
4019,168
4020,168
4021,120
4022,120
4023,120
4024,240
4025,72
4026,72
4027,168
4028,168
4029,240
4030,168
4031,240
4032,168
4033,72
4034,120
4035,240
4036,96
4037,168
4038,240
4039,96
4040,120
4041,168
4042,168
4043,240
4044,96
4045,120
4046,96
4047,168
4048,168
4049,72
4050,240
4051,168
4052,168
4053,72
4054,72
4055,168
4056,168
4057,168
4058,168
4059,120
4060,168
4061,168
4062,96
4063,120
4064,120
4065,120
4066,240
4067,96
4068,168
4069,240
4070,168
4071,72
4072,168
4073,240
4074,168
4075,168
4076,120
4077,168
4078,96
4079,168
4080,168
4081,96
4082,168
4083,168
4084,120
4085,168
4086,168
4087,240
4088,168
4089,72
4090,240
4091,240
4092,120
4093,168
4094,96
4095,168
4096,120
4097,168
4098,168
4099,240
4100,168
4101,120
4102,168
4103,168
4104,168
4105,168
4106,120
4107,120
4108,240
4109,120
4110,240
4111,240
4112,240
4113,168
4114,168
4115,240
4116,120
4117,96
4118,168
4119,120
4120,240
4121,120
4122,240
4123,168
4124,168
4125,168
4126,240
4127,72
4128,120
4129,72
4130,168
4131,168
4132,168
4133,168
4134,168
4135,120
4136,168
4137,168
4138,240
4139,120
4140,96
4141,120
4142,96
4143,168
4144,240
4145,168
4146,120
4147,72
4148,120
4149,120
4150,168
4151,168
4152,120
4153,168
4154,72
4155,72
4156,240
4157,168
4158,168
4159,168
4160,120
4161,120
4162,240
4163,120
4164,72
4165,120
4166,72
4167,120
4168,120
4169,72
4170,96
4171,168
4172,168
4173,168
4174,168
4175,240
4176,240
4177,120
4178,72
4179,120
4180,120
4181,240
4182,72
4183,240
4184,168
4185,72
4186,120
4187,168
4188,240
4189,96
4190,168
4191,120
4192,240
4193,120
4194,72
4195,72
4196,168
4197,168
4198,168
4199,240
4200,168
4201,168
4202,168
4203,168
4204,168
4205,168
4206,96
4207,120
4208,240
4209,168
4210,72
4211,168
4212,240
4213,168
4214,240
4215,168
4216,72
4217,240
4218,96
4219,168
4220,72
4221,168
4222,168
4223,168
4224,240
4225,72
4226,168
4227,168
4228,168
4229,120
4230,240
4231,168
4232,120
4233,120
4234,96
4235,240
4236,120
4237,168
4238,72
4239,168
4240,168
4241,120
4242,168
4243,168
4244,168
4245,96
4246,168
4247,168
4248,120
4249,168
4250,240
4251,168
4252,240
4253,240
4254,120
4255,168
4256,72
4257,168
4258,120
4259,240
4260,168
4261,96
4262,168
4263,240
4264,240
4265,168
4266,120
4267,168
4268,120
4269,120
4270,96
4271,168
4272,72
4273,168
4274,240
4275,240
4276,168
4277,120
4278,168
4279,168
4280,168
4281,168
4282,168
4283,120
4284,120
4285,168
4286,168
4287,168
4288,168
4289,168
4290,120
4291,120
4292,168
4293,72
4294,168
4295,240
4296,168
4297,168
4298,72
4299,96
4300,168
4301,168
4302,96
4303,72
4304,72
4305,168
4306,168
4307,168
4308,120
4309,168
4310,168
4311,168
4312,72
4313,72
4314,168
4315,120
4316,72
4317,240
4318,240
4319,120
4320,168
4321,72
4322,96
4323,120
4324,240
4325,120
4326,120
4327,168
4328,72
4329,120
4330,96
4331,96
4332,168
4333,240
4334,72
4335,240
4336,168
4337,168
4338,240
4339,168
4340,168
4341,168
4342,240
4343,168
4344,168
4345,240
4346,96
4347,72
4348,240
4349,168
4350,168
4351,72
4352,168
4353,168
4354,240
4355,240
4356,168
4357,240
4358,168
4359,120
4360,72
4361,120
4362,168
4363,168
4364,72
4365,120
4366,120
4367,168
4368,168
4369,120
4370,72
4371,240
4372,96
4373,168
4374,168
4375,168
4376,72
4377,96
4378,168
4379,168
4380,168
4381,240
4382,72
4383,168
4384,168
4385,72
4386,96
4387,120
4388,168
4389,168
4390,168
4391,96
4392,168
4393,96
4394,168
4395,96
4396,168
4397,168
4398,240
4399,168
4400,168
4401,96
4402,72
4403,168
4404,168
4405,168
4406,96
4407,240
4408,168
4409,168
4410,240
4411,240
4412,168
4413,240
4414,168
4415,240
4416,120
4417,120
4418,168
4419,168
4420,168
4421,72
4422,120
4423,96
4424,168
4425,72
4426,168
4427,72
4428,96
4429,168
4430,240
4431,96
4432,120
4433,240
4434,240
4435,168
4436,120
4437,120
4438,240
4439,72
4440,240
4441,168
4442,240
4443,168
4444,96
4445,240
4446,240
4447,168
4448,240
4449,240
4450,168
4451,240
4452,168
4453,168
4454,168
4455,168
4456,168
4457,120
4458,168
4459,168
4460,240
4461,120
4462,72
4463,120
4464,168
4465,120
4466,240
4467,168
4468,168
4469,240
4470,72
4471,240
4472,168
4473,168
4474,240
4475,96
4476,168
4477,240
4478,168
4479,168
4480,168
4481,168
4482,168
4483,240
4484,168
4485,240
4486,168
4487,240
4488,96
4489,240
4490,120
4491,240
4492,168
4493,240
4494,240
4495,168
4496,240
4497,96
4498,168
4499,168
4500,120
4501,72
4502,168
4503,120
4504,72
4505,96
4506,240
4507,168
4508,168
4509,72
4510,120
4511,168
4512,240
4513,120
4514,168
4515,240
4516,168
4517,168
4518,120
4519,240
4520,168
4521,240
4522,120
4523,168
4524,72
4525,168
4526,120
4527,120
4528,168
4529,240
4530,168
4531,72
4532,240
4533,96
4534,72
4535,72
4536,120
4537,168
4538,168
4539,96
4540,168
4541,240
4542,168
4543,168
4544,240
4545,240
4546,72
4547,240
4548,168
4549,168
4550,120
4551,240
4552,168
4553,240
4554,96
4555,240
4556,96
4557,120
4558,72
4559,168
4560,168
4561,72
4562,120
4563,240
4564,120
4565,96
4566,72
4567,240
4568,96
4569,96
4570,240
4571,168
4572,168
4573,240
4574,120
4575,240
4576,168
4577,240
4578,240
4579,168
4580,120
4581,168
4582,96
4583,72
4584,168
4585,96
4586,120
4587,240
4588,72
4589,96
4590,120
4591,168
4592,240
4593,168
4594,168
4595,240
4596,96
4597,240
4598,120
4599,168
4600,240
4601,240
4602,72
4603,120
4604,240
4605,96
4606,240
4607,72
4608,120
4609,240
4610,168
4611,240
4612,120
4613,168
4614,72
4615,168
4616,168
4617,72
4618,72
4619,168
4620,168
4621,120
4622,240
4623,168
4624,168
4625,120
4626,96
4627,240
4628,96
4629,168
4630,168
4631,168
4632,72
4633,72
4634,168
4635,120
4636,240
4637,120
4638,168
4639,96
4640,168
4641,120
4642,240
4643,168
4644,168
4645,240
4646,72
4647,168
4648,240
4649,240
4650,240
4651,96
4652,168
4653,120
4654,168
4655,168
4656,168
4657,240
4658,168
4659,120
4660,120
4661,96
4662,240
4663,168
4664,168
4665,168
4666,168
4667,168
4668,240
4669,240
4670,120
4671,168
4672,120
4673,240
4674,168
4675,168
4676,168
4677,240
4678,96
4679,168
4680,168
4681,168
4682,240
4683,120
4684,168
4685,168
4686,72
4687,120
4688,168
4689,168
4690,96
4691,96
4692,168
4693,120
4694,120
4695,72
4696,120
4697,240
4698,168
4699,168
4700,240
4701,240
4702,120
4703,96
4704,120
4705,240
4706,168
4707,96
4708,240
4709,96
4710,168
4711,168
4712,168
4713,168
4714,72
4715,168
4716,120
4717,168
4718,168
4719,240
4720,240
4721,168
4722,120
4723,120
4724,120
4725,96
4726,120
4727,168
4728,120
4729,96
4730,72
4731,240
4732,240
4733,72
4734,168
4735,168
4736,72
4737,168
4738,168
4739,168
4740,120
4741,168
4742,240
4743,240
4744,240
4745,168
4746,240
4747,168
4748,240
4749,168
4750,168
4751,168
4752,96
4753,120
4754,240
4755,168
4756,168
4757,168
4758,240
4759,168
4760,168
4761,168
4762,240
4763,240
4764,168
4765,168
4766,168
4767,96
4768,240
4769,240
4770,120
4771,72
4772,72
4773,240
4774,168
4775,96
4776,240
4777,168
4778,120
4779,120
4780,168
4781,120
4782,72
4783,96
4784,96
4785,120
4786,168
4787,168
4788,168
4789,168
4790,120
4791,72
4792,168
4793,240
4794,168
4795,120
4796,240
4797,120
4798,120
4799,168
4800,168
4801,168
4802,240
4803,168
4804,120
4805,96
4806,168
4807,96
4808,168
4809,96
4810,168
4811,96
4812,168
4813,120
4814,240
4815,72
4816,168
4817,96
4818,72
4819,72
4820,72
4821,168
4822,168
4823,168
4824,240
4825,96
4826,168
4827,96
4828,168
4829,168
4830,120
4831,168
4832,120
4833,72
4834,168
4835,120
4836,240
4837,240
4838,120
4839,168
4840,120
4841,168
4842,168
4843,72
4844,168
4845,240
4846,240
4847,120
4848,120
4849,120
4850,120
4851,96
4852,168
4853,168
4854,120
4855,240
4856,240
4857,168
4858,72
4859,96
4860,120
4861,72
4862,168
4863,168
4864,168
4865,240
4866,168
4867,96
4868,240
4869,168
4870,240
4871,168
4872,240
4873,96
4874,168
4875,240
4876,72
4877,120
4878,240
4879,120
4880,168
4881,240
4882,96
4883,72
4884,168
4885,96
4886,240
4887,96
4888,168
4889,240
4890,168
4891,240
4892,168
4893,72
4894,120
4895,168
4896,120
4897,120
4898,120
4899,168
4900,120
4901,96
4902,120
4903,240
4904,240
4905,240
4906,96
4907,120
4908,168
4909,240
4910,96
4911,96
4912,240
4913,168
4914,168
4915,168
4916,168
4917,72
4918,168
4919,168
4920,168
4921,72
4922,168
4923,96
4924,168
4925,72
4926,72
4927,72
4928,120
4929,168
4930,240
4931,168
4932,96
4933,120
4934,240
4935,120
4936,120
4937,240
4938,120
4939,120
4940,120
4941,72
4942,72
4943,168
4944,96
4945,96
4946,240
4947,72
4948,168
4949,72
4950,168
4951,120
4952,72
4953,120
4954,168
4955,168
4956,168
4957,240
4958,240
4959,72
4960,168
4961,240
4962,168
4963,168
4964,240
4965,120
4966,168
4967,168
4968,120
4969,240
4970,120
4971,168
4972,120
4973,168
4974,120
4975,96
4976,168
4977,72
4978,240
4979,120
4980,168
4981,168
4982,120
4983,120
4984,168
4985,120
4986,120
4987,120
4988,168
4989,240
4990,168
4991,96
4992,120
4993,120
4994,240
4995,120
4996,120
4997,120
4998,240
4999,168
5000,96
5001,240
5002,72
5003,240
5004,240
5005,96
5006,72
5007,96
5008,168
5009,168
5010,168
5011,120
5012,168
5013,240
5014,240
5015,96
5016,120
5017,96
5018,240
5019,120
5020,240
5021,168
5022,96
5023,240
5024,120
5025,120
5026,72
5027,168
5028,168
5029,120
5030,120
5031,120
5032,120
5033,96
5034,120
5035,72
5036,240
5037,240
5038,240
5039,240
5040,168
5041,168
5042,168
5043,240
5044,120
5045,120
5046,72
5047,120
5048,120
5049,240
5050,120
5051,168
5052,240
5053,120
5054,168
5055,168
5056,168
5057,240
5058,96
5059,96
5060,168
5061,240
5062,120
5063,120
5064,120
5065,96
5066,120
5067,240
5068,72
5069,168
5070,120
5071,168
5072,168
5073,96
5074,120
5075,168
5076,72
5077,240
5078,120
5079,168
5080,168
5081,240
5082,96
5083,168
5084,168
5085,240
5086,168
5087,72
5088,168
5089,168
5090,96
5091,72
5092,168
5093,240
5094,168
5095,240
5096,120
5097,120
5098,120
5099,168
5100,240
5101,168
5102,72
5103,240
5104,240
5105,120
5106,120
5107,168
5108,240
5109,168
5110,120
5111,168
5112,168
5113,240
5114,72
5115,72
5116,240
5117,168
5118,72
5119,168
5120,120
5121,96
5122,240
5123,240
5124,120
5125,120
5126,120
5127,96
5128,240
5129,72
5130,168
5131,240
5132,168
5133,72
5134,240
5135,168
5136,120
5137,168
5138,120
5139,72
5140,96
5141,240
5142,240
5143,96
5144,168
5145,120
5146,168
5147,72
5148,168
5149,168
5150,168
5151,168
5152,120
5153,168
5154,96
5155,168
5156,240
5157,240
5158,72
5159,96
5160,120
5161,240
5162,120
5163,240
5164,240
5165,168
5166,120
5167,72
5168,72
5169,96
5170,120
5171,168
5172,120
5173,240
5174,240
5175,168
5176,72
5177,168
5178,168
5179,72
5180,168
5181,120
5182,168
5183,168
5184,120
5185,72
5186,168
5187,168
5188,120
5189,168
5190,168
5191,168
5192,96
5193,168
5194,120
5195,120
5196,168
5197,72
5198,120
5199,240
5200,168
5201,168
5202,96
5203,96
5204,168
5205,168
5206,72
5207,240
5208,168
5209,120
5210,120
5211,240
5212,120
5213,120
5214,72
5215,240
5216,96
5217,240
5218,120
5219,120
5220,168
5221,120
5222,120
5223,120
5224,168
5225,240
5226,168
5227,96
5228,240
5229,168
5230,168
5231,120
5232,72
5233,240
5234,240
5235,168
5236,168
5237,120
